"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,34,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,18,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,22,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,35,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,33,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,19,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,36,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,21,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,33,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,39,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,43,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,31,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,30,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,30,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,32,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,35,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,25,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,26,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,22,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,36,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,33,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,34,"Hattie Avenue","Ozone","Forsyth",36.110693332,-80.2264378
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,29,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,61,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,71,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,84,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,49,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,49,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,80,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,84,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,71,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,90,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,74,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,74,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,71,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,80,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,61,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,61,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,26,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,28,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,25,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,22,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,24,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,28,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,84,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,90,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,50,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,101,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,61,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,74,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,29,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,97,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,93,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,64,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,67,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,61,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,71,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,25,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,29,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,43,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,40,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,54,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,25,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,58,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,49,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,48,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,49,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,46,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,17,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,16,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,19,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,17,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,15,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,18,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,28,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,51,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,47,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,23,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,18,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,29,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,41,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,35,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,45,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,38,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,39,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,42,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,18,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,26,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,19,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,36,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,21,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,44,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,32,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,30,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,31,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,33,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,25,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,24,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,23,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,37,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,34,"Clemmons Middle","Ozone","Forsyth",36.026,-80.342
NA,29,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,27,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,37,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,58,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,50,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,32,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,33,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,35,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,80,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,74,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,34,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,67,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,87,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,71,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,74,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,67,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,80,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,64,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,71,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,25,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,28,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,29,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,29,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,21,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,23,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,24,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,47,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,43,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,71,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,87,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,54,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,58,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,30,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,46,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,50,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,80,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,67,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,51,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,35,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,48,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,44,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,42,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,40,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,31,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,41,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,45,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,77,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,61,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,38,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,39,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
NA,49,"Union Cross","Ozone","Forsyth",36.050970061,-80.143656504
